sentence1,sentence2,label,idx
"Two convicted killers and another inmate escaped from a state prison on a busy street Wednesday by cutting through a fence, a Corrections Department official said.",Two grey dogs running in green grass.,4.363172844624002,1254
A black dog lays in the sand.,"Robber steals $53 million worth of jewels in Cannes, police say",2.308466737481966,1042
A girl is dancing in a cage.,The two men are wearing pants.,3.187906439613112,936
Five kittens are eating out of five dishes.,Hollande arrives for US state visit,0.383681133043976,437
A technical stop is for the benefit of the PLANE.,A man plays a guitar.,2.041243471805995,1472
The company said it would cut the wholesale price of most top-line CDs to $9.09 from $12.02.,A young boy riding in a swing.,4.22186287056856,275
"Just five months ago, Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt.",A red double decker bus driving down a street.,1.724944453483716,571
9/11 defendants ignore judge at Guantanamo hearing,PG&E's shares gained 24 cents to $15.44 during Tuesday's trading on the New York Stock Exchange.,1.639483986967808,952
The brown and white cows are eating in the trough.,Instead of trying to force specific answers or method's on them.,3.655942074376856,1414
"The commission dropped charges that Patton improperly appointed Conner to the Kentucky Lottery Board and that he improperly appointed Conner's then-husband, Seth, to the Agriculture Development Board.",A man and two boys are bouncing on a trampoline.,1.530881715651049,812
Venezuela's Chavez in Cuba for 3rd anti-cancer treatment,The dogs play in the snow.,0.098825462180931,217
The dog could not figure out how to get a stick out the doggy door.,A man seasoning quail.,1.894816420791843,45
Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.,Lance Armstrong calls it quits in fight against doping charges,0.865194388731206,585
"Freeman's civil hearing may be, on the surface, about a driver's license.",Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.,3.272423755170145,1139
A red double decker bus on a crowded street.,a boy is running on the sidewalk,2.531419658940268,1164
A bus drives down a busy road.,"A young boy with his hair standing up, is sliding down a blue slide",3.289327815712844,769
Two NATO soldiers killed in Afghanistan,There is no 'still' that is not relative to some other object.,2.26254518211444,1082
A woman leading a white horse.,Two grey dogs are carrying a stick in the water.,2.31130820537055,736
Several people are sitting around a fire at night.,The two men are wearing pants.,1.832638801014973,1028
Three men are playing guitars.,Black dog chasing brown dog through snow,4.101693913656491,1262
A little boy is drinking from a juice packet.,"I am not exactly sure but I remember the media (in India) addressing Delhi as ""HASTHINA"".",1.649956106072025,875
"If you have access to it, you can very easily do that with Thomson Reuters’ Web of Science portal.",State: No funds for yeshiva that incites violence,3.11816737127913,85
A woman is riding a horse along a perimeter.,Something is bothering your cat and he does not like it.,2.702028481283687,1249
Depressed woman sitting on couch.,"GPS systems can, and do, work everywhere you can get satellites.",4.342165093444565,435
Red double decker bus on side of street.,"Emile Laroza, 51, contracted SARS while working as a nurse at North York General Hospital, the epicentre of the second SARS outbreak.",1.820516222841625,210
The person is starting a fire.,Four women and two men sit at a long table in a restaurant.,4.644379436269568,686
The woman is cracking eggs into a bowl.,"""The concrete barriers (between lanes) were being tossed around like feathers.""",4.280994549848797,280
A group wading across a witch,A leather couch and wooden table in a living room.,2.537521862560731,914
"Dick was an idea guy and a people guy, not a science guy.",I'm considering spending the $48 per month on the GTD (Getting things done) system advertised by David Allen.,2.609729488294512,32
A group of people standing in the street,"In traditional grammar, the word doing is a participle in all your examples.",3.714378114159556,1291
"Every Thursday, a grains management committee meets in the Commission's agriculture directorate to decide the outcome of a weekly export tender.","The decision came after ""listening to our customers and associates,"" Melissa Berryhill, a spokeswoman for Wal-Mart, said.",4.951367652370648,872
An AeroMexico jet taxing along a runway.,I am sure this is more phylosophical and ethical question than it seems.,4.884234071113486,547
"No, you don't need to have taken classes or earned a degree in your area.",A woman driving a car is talking to the man seated beside her.,0.017270275760557,39
The most obvious is the oldest long distance walk in Scotland: The West Highland Way.,A bird is bathing in a sink.,1.189636802421579,1177
Moderate earthquake jolts NW Pakistan,A band is playing onstage.,3.360504571867188,1340
A boy does a skateboard trick on the stairs downtown.,There is a boy and a girl.,0.002079030969961,1394
Chinese shares close higher on Tuesday,I have been reading on this topic since I have asked this question.,2.761335239213234,1181
Business Week's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday.,Sheep are grazing in the field in front of a line of trees.,2.744813790503029,86
"Yes, this is OK, as it allows you to emphasise certain things, that you want the readers to notice.","It's a tautology, but the mapping between logic and the English-language description is wrong.",0.084310567991107,266
"Israelis, Palestinians convene over prisoner swap",I would say you are approaching it in the wrong way.,4.351888863835028,152
An arrest warrant claimed Bryant assaulted the woman June 30 at a hotel.,A woman is applying cosmetics to her eyelid.,3.372126521043724,1441
There are a few things to help your bun gain a bit of weight.,Egypt Youth Leader Detained for Four Days,2.331999014292098,859
The girl is slicing an onion.,"a dog with a Frisbee in its mouth, jumps over a man.",3.214461041746655,297
US Senator McCain meets opposition leaders in Ukraine,WTO: India regrets action of developed nations,4.969290043514981,1420
A man dressed in black wearing a hat and glasses in front of a red wall.,a black and white dog walking through the grass with a long stick in his mouth.,3.715181518733127,511
Suspicious object found in Tel Aviv not explosive device,A red and brown bird is perched on branches.,1.289076390174701,1110
Some smiling children are standing in front of an ocean sunset.,I always thought that Harry seemed to learn from the Half-Blood Prince better than he did from other sources.,4.304593907748631,23
A man plays a keyboard.,A treadmill won't prepare you for the impact of running for real.,2.178258025389449,597
The young boy jumps barefoot outside in the front yard.,The United States is one of the five largest countries in the world by area.,1.855698342979639,893
